"id","name","id_person","id_org","id_stage","title","value","add_time","update_time","stage_change_time","deleted","status","next_activity_date","next_activity_time","id_next_activity","id_last_activity","last_activity_date","lost_reason","id_pipeline","won_time","first_won_time","lost_time","notes_count","activities_count","done_activities_count","undone_activities_count","participants_count","id_label","id_lead_origin","next_activity_subject","next_activity_type","rotten_time","owner_name","id_segmentation","id_last_professional","start_of_service","due_date","average_time_to_won_total_seconds","average_stage_progress","age_total_seconds","stay_in_pipeline_stages_first_meeting","stay_in_pipeline_stages_whoqol","stay_in_pipeline_stages_healthcare_journey","stay_in_pipeline_stages_welcome","stay_in_pipeline_stages_lead","stay_in_pipeline_stages_prospect","stay_in_pipeline_stages_qualified_lead","stay_in_pipeline_stages_qualification_scheduled","stay_in_pipeline_stages_sdr_ae","stay_in_pipeline_stages_proposal_scheduled","stay_in_pipeline_stages_proposal_done","stay_in_pipeline_stages_onboarding_scheduled","stay_in_pipeline_stages_return_received","update_date"
3593,"Pré-Vendas B2B",3287,NULL,"29","Negócio Maísa Olivato","0.00","2022-09-13 20:33:37","2022-09-20 18:03:10",NULL,"false","lost",NULL,NULL,NULL,"11799","2022-09-20","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-09-20 18:03:10",0,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,595773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:14.164"
2200,"Pré-Vendas B2B",2857,1669,"29","Sóliduz Smart","0.00","2022-06-03 14:23:42","2022-06-13 15:41:19",NULL,"false","lost",NULL,NULL,NULL,"8314","2022-06-13","Priorizou benefício alimentação","7",NULL,NULL,"2022-06-13 15:41:19",0,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","361",NULL,NULL,NULL,0,0,868657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:18.392"
2184,"Pré-Vendas B2B",2840,1662,"29","Negócio Melhor Plano","0.00","2022-06-01 17:42:10","2022-07-05 12:02:34",NULL,"false","lost",NULL,NULL,NULL,"8786","2022-07-05","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-07-05 12:02:34",0,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","372",NULL,NULL,NULL,0,0,2917224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:21.613"
1811,"Pré-Vendas B2B",2507,1506,"31","Approach Tecnologia","0.00","2022-03-18 13:07:43","2022-06-21 16:53:22","2022-04-05 14:37:56","false","lost",NULL,NULL,NULL,"8096","2022-06-08","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-06-21 16:52:27",2,11,11,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,8221484,NULL,NULL,NULL,NULL,"0",NULL,"5523822","11230",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:22.438"
2160,"Pré-Vendas B2B",2809,1651,"29","Pix Force","0.00","2022-05-26 19:10:47","2022-06-27 17:54:12",NULL,"false","lost",NULL,NULL,NULL,"8760","2022-06-27","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-06-27 17:54:12",1,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","368",NULL,NULL,NULL,0,0,2760205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:23.274"
2132,"Pré-Vendas B2B",2780,1645,"29","Negócio Sofa Digital","0.00","2022-05-25 10:01:18","2022-07-31 18:46:54",NULL,"false","lost",NULL,NULL,NULL,"7977","2022-06-07","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-07-31 18:46:42",1,4,4,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,5820324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:24.883"
1741,"Pré-Vendas B2B",2493,1496,"31","LIVTI","0.00","2022-03-15 17:18:11","2022-05-13 19:09:23","2022-04-19 16:40:20","false","lost",NULL,NULL,NULL,"5555","2022-03-29","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-04-19 23:12:44",1,5,5,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,3045273,NULL,NULL,NULL,NULL,"3021729",NULL,"23545","0",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:27.467"
2112,"Pré-Vendas B2B",2759,1636,"29","Negócio Ponfac","0.00","2022-05-19 17:50:27","2022-05-24 12:26:08",NULL,"false","lost",NULL,NULL,NULL,"7663","2022-05-24","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-05-24 12:26:08",0,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","368",NULL,NULL,NULL,0,0,412541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:29.759"
2111,"Pré-Vendas B2B",2758,1635,"29","Negócio Deliver TI","0.00","2022-05-19 17:44:34","2022-10-25 20:00:19",NULL,"false","lost",NULL,NULL,NULL,"7659","2022-05-19","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-05-19 17:48:16",1,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:31.277"
1538,"Pré-Vendas B2B",2300,1442,"31","OperData","0.00","2022-02-17 19:24:30","2022-04-11 15:02:32","2022-02-22 18:30:18","false","lost",NULL,NULL,NULL,"4377","2022-03-11","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-04-11 15:02:32",1,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","253",NULL,NULL,NULL,0,0,4563482,NULL,NULL,NULL,NULL,"339961",NULL,"4134734","88787",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:33.707"
832,"Pré-Vendas B2B",1674,1231,"45","Negócio TruckPad","0.00","2021-10-21 15:04:33","2022-02-12 13:33:52","2021-10-26 17:59:17","false","won",NULL,NULL,NULL,"2577","2021-10-26",NULL,"7","2021-10-26 18:00:02","2021-10-26 18:00:02",NULL,2,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","244",NULL,NULL,NULL,0,0,442529,NULL,NULL,NULL,NULL,"80683",NULL,"1",NULL,"45","361800",NULL,NULL,NULL,"2022-11-08 00:09:25.272"
1359,"Pré-Vendas B2B",2288,1397,"29","1M2 Loteamentos","0.00","2022-01-31 13:19:07","2022-02-24 19:21:48",NULL,"false","lost",NULL,NULL,NULL,"4201","2022-02-17","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,"2022-02-24 19:21:42","2022-02-24 19:21:48",0,5,5,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,2095361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:27.301"
362,"Pré-Vendas B2B",873,858,"31","Nextar","8800.00","2021-05-31 19:28:32","2021-09-14 17:03:07","2021-09-14 17:03:07","false","lost",NULL,NULL,NULL,"1102","2021-07-13","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2021-07-15 12:25:09",4,8,8,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,3862597,NULL,NULL,NULL,NULL,"0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:31.178"
455,"Pré-Vendas B2B",1073,947,"30","Be220 Conteudo Digital","0.00","2021-07-14 00:27:01","2021-11-03 17:00:07","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"2235","2021-09-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,"2021-09-24 13:54:20","2021-09-24 13:54:26",2,4,4,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,6269245,NULL,NULL,NULL,NULL,"853052",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:55.695"
1109,"Pré-Vendas B2B",1955,1318,"29","Beesby","0.00","2021-12-10 16:36:07","2022-02-07 19:22:34",NULL,"false","lost",NULL,NULL,NULL,"3143","2021-12-13","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-02-07 19:22:34",0,1,1,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,5107587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:56.476"
2090,"Pré-Vendas B2B",2742,1624,"29","Drakkar","0.00","2022-05-16 17:29:09","2022-09-20 15:16:42",NULL,"false","open",NULL,NULL,NULL,"11062","2022-09-19",NULL,"7",NULL,NULL,NULL,0,15,15,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","331",NULL,NULL,NULL,0,0,15154648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:37.638"
3165,"Pré-Vendas B2B",2933,1699,"30","Negócio TBX","0.00","2022-06-27 21:43:21","2022-07-01 13:52:47",NULL,"false","lost",NULL,NULL,NULL,"8796","2022-06-29","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-07-01 13:52:47",0,3,3,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","371",NULL,NULL,NULL,0,0,317366,NULL,NULL,NULL,NULL,"317366",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:14.546"
3656,"Pré-Vendas B2B",3344,1855,"31","Rebase","0.00","2022-09-27 17:35:00","2022-11-01 14:31:12","2022-10-04 15:09:57","false","lost",NULL,NULL,NULL,"12849","2022-10-31","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-11-01 14:31:05",2,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","404",NULL,NULL,NULL,0,0,3012965,NULL,NULL,NULL,NULL,"0",NULL,"2416868","596097",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:14.98"
1189,"Pré-Vendas B2B",2027,1336,"30","SiplanControl","0.00","2022-01-05 14:58:21","2022-02-03 17:42:10","2022-01-05 15:03:32","false","lost",NULL,NULL,NULL,"3433","2022-01-11","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-02-03 17:42:05",0,1,1,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,2515424,NULL,NULL,NULL,NULL,"2515114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:18.752"
1851,"Pré-Vendas B2B",2546,1513,"31","Negócio Tunts.Rocks","0.00","2022-03-24 18:42:21","2022-05-13 19:08:12","2022-03-29 11:29:30","false","lost",NULL,NULL,NULL,"6501","2022-04-25","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-04-25 17:47:20",3,3,3,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,2761499,NULL,NULL,NULL,NULL,"0",NULL,"2355471","406029",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:19.208"
1734,"Pré-Vendas B2B",2606,1495,"45","Pré-Venda | Prolog App","0.00","2022-03-14 21:05:02","2022-05-13 19:11:22","2022-03-30 11:43:31","false","won",NULL,NULL,NULL,"5472","2022-03-30",NULL,"7","2022-03-30 14:08:42","2022-03-30 14:08:42",NULL,1,7,7,0,2,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,1357420,NULL,NULL,NULL,NULL,"773880",NULL,"0","163772","8711","411057",NULL,NULL,NULL,"2022-11-08 00:06:22.847"
1107,"Pré-Vendas B2B",1953,1316,"30","Arbo","0.00","2021-12-10 16:32:20","2022-02-21 13:20:55",NULL,"false","lost",NULL,NULL,NULL,"4094","2022-02-14","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-02-18 13:47:30",0,9,9,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,6038110,NULL,NULL,NULL,NULL,"6038058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:23.656"
1808,"Pré-Vendas B2B",2492,1425,"31","Porter Group","0.00","2022-03-18 10:01:04","2022-10-14 12:43:23","2022-08-08 17:53:35","false","lost",NULL,NULL,NULL,"11579","2022-09-15","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-09-15 20:34:34",1,21,21,0,2,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,15676410,NULL,NULL,NULL,NULL,"10680",NULL,"3292859","688720",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:24.096"
1743,"Pré-Vendas B2B",2475,1490,"31","Negócio SaveCash","0.00","2022-03-15 17:36:44","2022-05-13 19:11:21","2022-03-21 18:03:27","false","lost",NULL,NULL,NULL,"5443","2022-03-25","Prefere um benefício com cobertura de exames e remedios","7",NULL,NULL,"2022-04-25 17:26:08",1,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,3541764,NULL,NULL,NULL,NULL,"0",NULL,"3021761","288467",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:25.666"
2131,"Pré-Vendas B2B",2779,1644,"29","Negócio Simples Dental","0.00","2022-05-24 23:06:29","2022-06-02 19:03:00",NULL,"false","lost",NULL,NULL,NULL,"7850","2022-05-27","Priorizou contratar benefício que oferece especialistas focais","7",NULL,NULL,"2022-05-31 00:09:52",0,2,2,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","361",NULL,NULL,NULL,0,0,522203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:26.502"
1695,"Pré-Vendas B2B",2462,1479,"45","Pré-Venda | Vivaweb","0.00","2022-03-09 10:21:42","2022-05-13 19:09:48","2022-03-15 15:10:08","false","won",NULL,NULL,NULL,"4780","2022-03-15",NULL,"7","2022-03-15 03:00:00","2022-03-16 11:23:21",NULL,1,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,491898,NULL,NULL,NULL,NULL,"33072",NULL,"0","502634","72793","0",NULL,NULL,NULL,"2022-11-08 00:06:27.857"
979,"Pré-Vendas B2B",1859,1284,"30","Peronti","0.00","2021-11-25 14:34:41","2022-05-13 19:08:32",NULL,"false","lost",NULL,NULL,NULL,"4964","2022-03-15","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2021-11-29 11:43:08",1,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","242",NULL,NULL,NULL,0,0,335307,NULL,NULL,NULL,NULL,"335307",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:31.69"
1574,"Pré-Vendas B2B",2368,1467,"31","Migraflix","0.00","2022-02-25 17:27:56","2022-05-13 19:07:15",NULL,"false","lost",NULL,NULL,NULL,"4979","2022-03-15","Tem receio de gerar vínculo trabalhista com PJ","7",NULL,NULL,"2022-03-17 18:34:31",1,4,4,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,1731995,NULL,NULL,NULL,NULL,"0",NULL,"1731995","0",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:32.128"
2096,"Pré-Vendas B2B",2743,1627,"29","PipeRun","0.00","2022-05-16 19:31:46","2022-08-01 19:36:15",NULL,"false","lost",NULL,NULL,NULL,"9426","2022-07-26","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-07-21 19:11:19",1,7,7,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","368",NULL,NULL,NULL,0,0,5701173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:34.515"
1520,"Pré-Vendas B2B",2311,1448,"45","Pré-Venda | Anestech","0.00","2022-02-16 12:42:01","2022-03-03 15:31:27","2022-03-03 15:29:33","false","won",NULL,NULL,NULL,"4397","2022-03-03",NULL,"7","2022-03-03 15:31:27","2022-03-03 15:31:27",NULL,1,9,9,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,1306166,NULL,NULL,NULL,NULL,"599369",NULL,"0","32937","114","673746",NULL,NULL,NULL,"2022-11-08 00:06:37.277"
2198,"Pré-Vendas B2B",2854,1667,"29","Infarma Sistemas","0.00","2022-06-03 14:05:51","2022-07-30 21:10:00",NULL,"false","lost",NULL,NULL,NULL,"9427","2022-07-25","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-07-30 21:09:56",1,6,6,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","374",NULL,NULL,NULL,0,0,4950245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:20.037"
1848,"Pré-Vendas B2B",2689,1519,"31","Registro de Imóveis - Cotia","0.00","2022-03-24 12:34:17","2022-05-30 11:52:56","2022-04-01 17:59:19","false","won",NULL,NULL,NULL,"6939","2022-05-03",NULL,"7","2022-05-03 14:07:07","2022-05-03 14:07:07",NULL,4,9,9,0,2,NULL,"65",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,3461570,NULL,NULL,NULL,NULL,"21461",NULL,"2072767","0","0","0",NULL,NULL,NULL,"2022-11-08 00:06:20.856"
1709,"Pré-Vendas B2B",2473,1488,"45","Pré-Venda | HiGestor","0.00","2022-03-10 19:20:05","2022-04-10 04:29:14","2022-03-16 20:04:50","false","won",NULL,NULL,NULL,"5034","2022-03-16",NULL,"7","2022-03-16 20:05:05","2022-03-16 20:05:05",NULL,1,4,4,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,521100,NULL,NULL,NULL,NULL,"0",NULL,"0","433439","15","87645",NULL,NULL,NULL,"2022-11-08 00:06:24.483"
1701,"Pré-Vendas B2B",2467,1483,"45","Pré-Venda | Lean Sales","0.00","2022-03-10 11:17:58","2022-03-29 14:22:17","2022-03-10 19:15:04","false","won",NULL,NULL,NULL,"4783","2022-03-10",NULL,"7","2022-03-10 19:15:05","2022-03-10 19:15:05",NULL,1,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,28627,NULL,NULL,NULL,NULL,"0",NULL,"0","28625","1","0",NULL,NULL,NULL,"2022-11-08 00:06:26.072"
1521,"Pré-Vendas B2B",2313,1449,"45","Pré-Venda | Hauseful","0.00","2022-02-16 12:44:44","2022-03-10 12:50:00","2022-03-10 12:49:35","false","won",NULL,NULL,NULL,"4733","2022-03-10",NULL,"7","2022-03-10 12:49:48","2022-03-10 12:49:48",NULL,2,5,5,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,1901104,NULL,NULL,NULL,NULL,"0",NULL,"0","180474","13","1270319",NULL,NULL,NULL,"2022-11-08 00:06:35.649"
1860,"Pré-Vendas B2B",2559,1528,"31","Softcenter Sistemas","0.00","2022-03-28 13:26:24","2022-07-18 18:02:59","2022-03-29 13:05:13","false","lost","2022-12-05",NULL,"9295","9156","2022-07-14","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-04-05 16:21:47",1,11,10,1,2,NULL,"9","Prazo","deadline",NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,701723,NULL,NULL,NULL,NULL,"78549",NULL,"616594","6580",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:10:00.702"
448,"Pré-Vendas B2B",1066,940,"30","Noknox","0.00","2021-07-13 14:03:18","2021-11-13 15:26:11","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"2668","2021-11-08","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2021-11-13 15:26:11",2,4,4,0,1,NULL,"11",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,10632173,NULL,NULL,NULL,NULL,"5178559",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:10:01.446"
3780,"Pré-Vendas B2B",3410,1881,"30","Negócio Fluid API","0.00","2022-10-25 13:23:47","2022-11-07 14:20:19",NULL,"false","lost","2023-02-06",NULL,"13178","13030","2022-12-01","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-11-07 14:19:57",0,7,6,1,1,NULL,"9","Prazo","deadline",NULL,"Giordano Souza","404",NULL,NULL,NULL,0,0,1126570,NULL,NULL,NULL,NULL,"1126570",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 05:00:08.469"
3750,"Pré-Vendas B2B",3397,1876,"31","Ticket Agora","0.00","2022-10-18 18:39:17","2022-11-07 14:01:44","2022-10-25 14:57:14","false","lost",NULL,NULL,NULL,"12826","2022-11-01","Priorizou contratar plano de saúde com cobertura hospitalar","7",NULL,NULL,"2022-11-07 14:01:41",2,3,3,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","404",NULL,NULL,NULL,0,0,1711344,NULL,NULL,NULL,NULL,"17683",NULL,"1119867","573793",NULL,NULL,NULL,NULL,NULL,"2022-11-08 05:00:08.716"
1764,"Pré-Vendas B2B",2499,1500,"45","Pré-venda | Mobiliza","0.00","2022-03-16 11:48:49","2022-05-13 19:09:19","2022-03-21 11:50:13","false","won",NULL,NULL,NULL,"5062","2022-03-21",NULL,"7","2022-03-21 20:52:40","2022-03-21 20:52:40",NULL,1,3,3,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,464631,NULL,NULL,NULL,NULL,"4248",NULL,"0","0","32547","427835",NULL,NULL,NULL,"2022-11-08 00:06:21.239"
1137,"Pré-Vendas B2B",1963,1320,"30","Alude","0.00","2021-12-17 10:40:05","2022-02-12 18:32:13",NULL,"false","lost",NULL,NULL,NULL,"3581","2022-01-19","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-19 15:08:35",0,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,2867310,NULL,NULL,NULL,NULL,"2867308",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:22.042"
1087,"Pré-Vendas B2B",2974,1302,"30","market4u","0.00","2021-12-09 17:19:00","2022-08-04 17:49:44","2022-01-10 11:50:24","false","lost",NULL,NULL,NULL,"9313","2022-08-01","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-01-19 16:44:26",0,14,14,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,3540326,NULL,NULL,NULL,NULL,"788548",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:26.886"
2117,"Pré-Vendas B2B",2765,1640,"29","Lead Homepage Marili Tiemi Hirota","0.00","2022-05-21 18:42:09","2022-05-25 16:26:18",NULL,"false","lost",NULL,NULL,NULL,"7780","2022-05-25","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-05-25 16:26:18",0,3,3,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,337449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:28.213"
5115,"Pré-Vendas B2B",4238,2402,"45","Pré-Venda | Portal Publicidade","0.00","2023-04-12 15:36:24","2023-04-19 11:16:36","2023-04-19 11:16:36","false","won",NULL,NULL,NULL,"19101","2023-04-18",NULL,"7","2023-04-19 11:16:36","2023-04-19 11:16:36",NULL,0,4,4,0,2,NULL,"482",NULL,NULL,NULL,"Giordano Souza","645",NULL,NULL,NULL,0,0,589212,NULL,NULL,NULL,NULL,"0",NULL,"371","588840","0","1",NULL,NULL,NULL,"2023-04-20 05:00:48.155"
1587,"Pré-Vendas B2B",2375,1468,"31","Bemobi","0.00","2022-03-02 19:05:46","2022-05-19 22:15:31","2022-05-19 22:15:31","false","lost",NULL,NULL,NULL,"4494","2022-03-10","Empresa está satisfeira com seu plano de saúde e seu fornecedor de pscicoterapia","7",NULL,NULL,"2022-03-10 13:25:10",1,3,3,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","295",NULL,NULL,NULL,0,0,670764,NULL,NULL,NULL,NULL,"3",NULL,"0","670760",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:30.479"
2103,"Pré-Vendas B2B",2818,1631,"29","Mercado Bitcoin","0.00","2022-05-18 16:21:58","2022-09-05 17:17:26",NULL,"false","lost",NULL,NULL,NULL,"8282","2022-06-06","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-06-06 19:06:20",0,5,5,0,2,NULL,"301",NULL,NULL,NULL,"Giordano Souza","312",NULL,NULL,NULL,0,0,1651462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:32.899"
1056,"Pré-Vendas B2B",1902,1295,"29","Entrust it","0.00","2021-12-07 17:25:32","2022-07-11 20:13:13",NULL,"false","lost",NULL,NULL,NULL,NULL,NULL,"Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2021-12-27 10:31:15",0,0,0,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,1703143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:10:02.115"
439,"Pré-Vendas B2B",1015,933,"30","delaware Brasil","0.00","2021-07-07 11:19:18","2022-01-01 04:30:21","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"1068","2021-07-20","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2021-08-03 14:19:47",0,1,1,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,2343629,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:10:03.671"
425,"Pré-Vendas B2B",967,926,"30","Negócio Resort Costão","0.00","2021-06-25 19:57:07","2021-09-14 16:56:52","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"1022","2021-07-08","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2021-07-17 19:33:27",1,4,4,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,1899380,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:10:05.91"
